state_name,schooldistrict_code,sd_name,n_points,total_children,Overall,Head Start,Pre-K,Family Child Care,Child Care Center,low_sample
Illinois,1732700,Princeton High School District 500,68,680,67.6,100,69.1,100,92.6,FALSE
Indiana,1810080,Seymour Community Schools,290,2900,67.6,98.6,100,100,69,FALSE
Iowa,1931290,West Sioux Community School District,37,370,67.6,100,94.6,100,73,FALSE
Kentucky,2105640,Union County School District,74,740,67.6,93.2,93.2,100,68.9,FALSE
Missouri,2911400,Elsberry R-II School District,34,340,67.6,100,100,88.2,100,FALSE
Missouri,2926070,Raytown C-2 School District,447,4470,67.6,100,100,100,90.4,FALSE
New York,3602730,Windsor Central School District,74,740,67.6,100,74.3,90.5,100,FALSE
New York,3603270,Arlington Central School District,376,3760,67.6,100,100,96.3,81.4,FALSE
New York,3622740,Penn Yan Central School District,111,1110,67.6,100,100,98.2,70.3,FALSE
Oklahoma,4032400,Westville Public Schools,34,340,67.6,100,76.5,73.5,100,FALSE
Pennsylvania,4205340,Central Cambria School District,74,740,67.6,100,100,100,68.9,FALSE
Pennsylvania,4222710,St. Clair Area School District,37,370,67.6,100,100,100,67.6,FALSE
Texas,4831230,Monte Alto Independent School District,68,680,67.6,80.9,80.9,100,100,FALSE
Texas,4832190,Navasota Independent School District,142,1420,67.6,100,86.6,100,68.3,FALSE
Utah,4901140,Washington School District,1321,13210,67.6,99.9,94.6,98.6,79,FALSE
Wisconsin,5502040,Cadott Community School District,34,340,67.6,88.2,73.5,100,76.5,FALSE
Arizona,401740,Casa Grande Union High School District,624,6240,67.5,99.2,98.9,100,73.2,FALSE
Arkansas,509750,Mena Public Schools,83,830,67.5,100,100,100,67.5,FALSE
Illinois,1742480,Williamsville Community Unit School District 15,40,400,67.5,100,85,97.5,77.5,FALSE
New Jersey,3407740,Jackson Township School District,511,5110,67.5,100,97.1,100,96.1,FALSE
Ohio,3905055,Green Local School District,83,830,67.5,100,100,100,67.5,FALSE
Texas,4829010,Marble Falls Independent School District,151,1510,67.5,100,82.8,100,70.2,FALSE
Texas,4832310,Needville Independent School District,120,1200,67.5,100,93.3,100,67.5,FALSE
Washington,5303960,Kent School District,1330,13300,67.5,100,100,100,90.8,FALSE
Washington,5305760,North Kitsap School District,283,2830,67.5,98.6,99.6,100,75.6,FALSE
Wisconsin,5513950,Slinger School District,117,1170,67.5,100,88,100,76.9,FALSE
Wyoming,5602070,Park County School District 6,123,1230,67.5,100,100,100,67.5,FALSE
Arkansas,507350,Harrisburg School District,43,430,67.4,100,100,100,67.4,FALSE
Connecticut,903630,Regional High School District 04,89,890,67.4,100,100,100,70.8,FALSE
Indiana,1809750,Rush County Schools,86,860,67.4,98.8,100,100,91.9,FALSE
Indiana,1812420,Warsaw Community Schools,334,3340,67.4,100,100,100,84.1,FALSE
Kansas,2010260,Osawatomie Unified School District 367,46,460,67.4,100,69.6,100,100,FALSE
Louisiana,2201260,Pointe Coupee Parish School District,138,1380,67.4,97.8,94.9,100,71,FALSE
Michigan,2619920,Jonesville Community Schools,46,460,67.4,100,100,93.5,80.4,FALSE
Oklahoma,4017580,Lexington Public Schools,46,460,67.4,100,95.7,100,78.3,FALSE
Tennessee,4704550,Wilson County School District,774,7740,67.4,100,99,100,68.7,FALSE
Texas,4814790,Comfort Independent School District,46,460,67.4,100,69.6,100,100,FALSE
Wisconsin,5516830,Winneconne Community School District,43,430,67.4,100,81.4,95.3,74.4,FALSE
Alabama,103390,Tuscaloosa County School District,999,9990,67.3,100,95.9,100,72.8,FALSE
Idaho,1600480,Buhl Joint School District 412,55,550,67.3,100,100,98.2,80,FALSE
Illinois,1726550,Monticello Community Unit School District 25,49,490,67.3,100,100,100,75.5,FALSE
Indiana,1801710,Central Noble Community School Corporation,55,550,67.3,100,100,100,67.3,FALSE
Kentucky,2104740,Pendleton County School District,110,1100,67.3,100,78.2,100,80.9,FALSE
Michigan,2608640,Central Montcalm Public Schools,49,490,67.3,98,100,91.8,79.6,FALSE
Michigan,2624180,Montague Area Public Schools,49,490,67.3,100,100,100,71.4,FALSE
Minnesota,2702760,Aitkin Public School District,49,490,67.3,100,100,67.3,100,FALSE
Missouri,2910770,Dexter R-XI School District,101,1010,67.3,100,100,100,100,FALSE
Missouri,2920810,Mexico 59 School District,113,1130,67.3,100,68.1,100,100,FALSE
Nebraska,3175210,Palmyra District OR-1,52,520,67.3,100,73.1,98.1,100,FALSE
North Carolina,3702310,Iredell-Statesville Schools,1003,10030,67.3,99.8,100,100,86.3,FALSE
Oregon,4106930,Junction City School District 69,101,1010,67.3,100,100,100,77.2,FALSE
Pennsylvania,4226580,Wilson School District,303,3030,67.3,99,100,100,70.6,FALSE
South Carolina,.,.,107,1070,67.3,99.1,95.3,100,76.6,FALSE
West Virginia,5401500,Wayne County School District,220,2200,67.3,94.1,79.5,98.2,82.7,FALSE
Colorado,800016,Yuma School District 1,58,580,67.2,100,79.3,77.6,77.6,FALSE
Connecticut,903600,Regional High School District 01,61,610,67.2,100,93.4,100,68.9,FALSE
Georgia,1304260,Putnam County School District,125,1250,67.2,77.6,77.6,100,72,FALSE
Iowa,1925980,Sheldon Community School District,58,580,67.2,100,100,100,100,FALSE
Oregon,4110890,Oregon Trail School District 46,177,1770,67.2,100,100,96,71.8,FALSE
Pennsylvania,4220550,Rose Tree Media School District,201,2010,67.2,100,100,100,67.2,FALSE
Texas,4826640,Lampasas Independent School District,134,1340,67.2,100,95.5,100,79.9,FALSE
Virginia,5101560,Galax City Public Schools,64,640,67.2,82.8,98.4,100,98.4,FALSE
Colorado,803330,Delta County School District 50J,170,1700,67.1,100,76.5,100,92.4,FALSE
Indiana,1811370,Tippecanoe Valley School Corporation,82,820,67.1,100,100,100,80.5,FALSE
Kentucky,2103480,Lincoln County School District,152,1520,67.1,90.1,88.8,100,90.1,FALSE
New York,3611910,General Brown Central School District,73,730,67.1,95.9,95.9,84.9,100,FALSE
Ohio,3904717,Cardinal Local School District,210,2100,67.1,100,100,100,68.6,FALSE
Oregon,4102940,Central Point School District 6,146,1460,67.1,99.3,100,99.3,100,FALSE
Texas,4833780,Orangefield Independent School District,79,790,67.1,100,92.4,100,68.4,FALSE
Virginia,5100870,Clarke County Public Schools,79,790,67.1,100,89.9,100,70.9,FALSE
Virginia,5101230,Fairfax City Public Schools,246,2460,67.1,100,100,100,83.7,FALSE
Virginia,5103710,Suffolk City Public Schools,690,6900,67.1,99.6,95.8,100,90.1,FALSE
Louisiana,2201920,West Baton Rouge Parish School District,215,2150,67,98.6,84.7,100,70.7,FALSE
New York,3600008,South Country Central School District,188,1880,67,100,100,100,85.1,FALSE
New York,3606060,Byram Hills Central School District,97,970,67,100,100,100,67,FALSE
New York,3630690,West Islip Union Free School District,206,2060,67,100,100,100,100,FALSE
Pennsylvania,4203330,Bensalem Township School District,349,3490,67,100,100,100,68.5,FALSE
Texas,4820960,Godley Independent School District,91,910,67,100,82.4,100,71.4,FALSE
Florida,1200960,Jackson County School District,305,3050,66.9,81,89.8,100,72.5,FALSE
Michigan,2625560,Niles Community School District,133,1330,66.9,100,100,100,100,FALSE
New Jersey,3414640,Sayreville Borough School District,305,3050,66.9,100,98.7,100,84.3,FALSE
North Carolina,3703870,Richmond County Schools,353,3530,66.9,100,100,100,66.9,FALSE
Ohio,3904540,Greenfield Exempted Village School District,127,1270,66.9,100,100,100,100,FALSE
Pennsylvania,4206780,Conrad Weiser Area School District,136,1360,66.9,100,100,100,69.1,FALSE
Pennsylvania,4207320,Danville Area School District,148,1480,66.9,100,100,100,66.9,FALSE
Tennessee,4700180,Bedford County School District,375,3750,66.9,99.5,100,99.2,76.3,FALSE
Virginia,5100090,Albemarle County Public Schools,650,6500,66.9,100,98,99.8,71.4,FALSE
Wisconsin,5500810,Baraboo School District,127,1270,66.9,92.1,88.2,100,74.8,FALSE
Wisconsin,5514160,Sparta Area School District,133,1330,66.9,100,79.7,100,100,FALSE
California,642480,Whittier Union High School District,1490,14900,66.8,100,100,100,97.1,FALSE
Illinois,1728200,New Trier Township High School District 203,419,4190,66.8,100,100,100,74.5,FALSE
Illinois,1730330,Ottawa Township High School District 140,187,1870,66.8,100,96.8,100,81.8,FALSE
Kentucky,2101150,Christian County School District,605,6050,66.8,100,97,99.8,75.9,FALSE
Texas,4815750,Crosby Independent School District,289,2890,66.8,97.6,90.3,100,72,FALSE
Alabama,100780,Cleburne County School District,102,1020,66.7,100,93.1,100,68.6,FALSE
Arkansas,508940,Lincoln School District,60,600,66.7,100,85,100,100,FALSE
California,606053,Gonzales Unified School District (9-12),12,120,66.7,66.7,100,100,100,FALSE
Colorado,804620,Hinsdale County School District RE-1,3,30,66.7,100,66.7,100,66.7,TRUE
Colorado,805040,Kit Carson School District R-1,6,60,66.7,100,66.7,83.3,100,FALSE
Colorado,806390,Sanford School District 6J,9,90,66.7,66.7,100,100,100,FALSE
Colorado,807320,Wiley School District RE-13-JT,3,30,66.7,100,66.7,100,100,TRUE
Georgia,1301560,Crisp County School District,159,1590,66.7,100,73.6,99.4,77.4,FALSE
Georgia,1301770,Dodge County School District,108,1080,66.7,89.8,89.8,100,77.8,FALSE
Georgia,1304470,Schley County School District,15,150,66.7,100,80,100,66.7,FALSE
Georgia,1305640,Wheeler County School District,36,360,66.7,86.1,72.2,100,97.2,FALSE
Illinois,1700323,Crescent Iroquois Community Unit School District 249,6,60,66.7,100,100,66.7,100,FALSE
Illinois,1705970,Benton Consolidated High School District 103,105,1050,66.7,100,95.2,100,75.2,FALSE
Illinois,1707770,Bunker Hill Community Unit School District 8,30,300,66.7,100,66.7,90,70,FALSE
Illinois,1710570,Cobden School Unit District 17,15,150,66.7,66.7,66.7,100,100,FALSE
Illinois,1722620,Le Roy Community Unit School District 2,24,240,66.7,100,70.8,100,100,FALSE
Illinois,1723970,Madison Community Unit School District 12,9,90,66.7,100,100,100,100,FALSE
Illinois,1731410,Porta Community Unit School District 202,48,480,66.7,100,72.9,95.8,93.8,FALSE
Illinois,1735370,Sandwich Community Unit School District 430,84,840,66.7,100,95.2,100,100,FALSE
Illinois,1737140,St. Anne Community High School District 302,36,360,66.7,100,80.6,100,100,FALSE
Illinois,1741360,Wayne City Community Unit School District 100,24,240,66.7,100,79.2,100,66.7,FALSE
Indiana,1807770,North Gibson School Corporation,78,780,66.7,100,100,100,66.7,FALSE
Indiana,1808190,Northeastern Wayne Schools,42,420,66.7,100,66.7,100,66.7,FALSE
Iowa,1903850,North Union Community School District,15,150,66.7,100,86.7,100,80,FALSE
Iowa,1904560,Bedford Community School District,30,300,66.7,100,66.7,100,100,FALSE
Iowa,1905970,Cal Community School District,15,150,66.7,100,66.7,100,100,FALSE
Iowa,1927500,West Central Valley Community School District,36,360,66.7,100,91.7,75,91.7,FALSE
Kansas,2004920,Clearwater Unified School District 264,39,390,66.7,100,79.5,97.4,100,FALSE
Kansas,2009000,Lyndon Unified School District 421,12,120,66.7,100,66.7,66.7,100,FALSE
Kansas,2010410,Santa Fe Trail Unified School District 434,33,330,66.7,100,72.7,84.8,100,FALSE
Kansas,2010440,Oxford Unified School District 358,15,150,66.7,100,66.7,100,100,FALSE
Kansas,2011250,Rose Hill Public Schools Unified School District 394,60,600,66.7,100,73.3,100,100,FALSE
Kansas,2011310,Russell County Unified School District 407,36,360,66.7,100,100,100,100,FALSE
Kentucky,2103000,Jenkins Independent School District,6,60,66.7,66.7,66.7,100,100,FALSE
Kentucky,2103690,Lyon County School District,45,450,66.7,100,75.6,100,75.6,FALSE
Kentucky,2104890,Powell County School District,90,900,66.7,87.8,93.3,100,74.4,FALSE
Maine,2306000,Glenburn,9,90,66.7,100,66.7,88.9,100,FALSE
Maine,2307710,Machias,3,30,66.7,100,66.7,66.7,66.7,TRUE
Maine,2314771,Chebeague Island,6,60,66.7,100,100,100,100,FALSE
Massachusetts,2525008,Hoosac Valley School District in Savoy (7-12),6,60,66.7,100,66.7,100,100,FALSE
Massachusetts,2599001,Pioneer Valley School District in Warwick (7-12),3,30,66.7,100,100,66.7,100,TRUE
Michigan,2615750,Genesee School District,6,60,66.7,100,100,100,100,FALSE
Minnesota,2703300,Ashby Public School District,6,60,66.7,100,100,66.7,100,FALSE
Minnesota,2705730,Blackduck Public School District,21,210,66.7,76.2,66.7,76.2,100,FALSE
Minnesota,2706060,Braham Public School District,42,420,66.7,100,100,76.2,100,FALSE
Minnesota,2709360,Climax-Shelly Public Schools,3,30,66.7,100,66.7,100,100,TRUE
Minnesota,2714010,Hill City Public School District,6,60,66.7,100,66.7,100,100,FALSE
Minnesota,2718090,Lewiston-Altura Public School District,36,360,66.7,100,91.7,69.4,94.4,FALSE
Minnesota,2728140,Paynesville Public School District,48,480,66.7,100,100,66.7,100,FALSE
Minnesota,2740830,Underwood Public School District,9,90,66.7,100,100,66.7,100,FALSE
Missouri,2903120,Appleton City R-II School District,15,150,66.7,100,100,100,73.3,FALSE
Missouri,2910380,Crystal City 47 School District,15,150,66.7,100,100,100,66.7,FALSE
Missouri,2914370,Higbee R-VIII School District,6,60,66.7,100,66.7,100,100,FALSE
Missouri,2914400,Lafayette County C-1 School District,39,390,66.7,76.9,87.2,100,94.9,FALSE
Missouri,2918450,Lesterville R-IV School District,3,30,66.7,100,66.7,100,100,TRUE
Missouri,2920160,Marion C. Early R-V School District,9,90,66.7,100,66.7,100,100,FALSE
Missouri,2925650,Puxico R-VIII School District,30,300,66.7,70,66.7,100,100,FALSE
Missouri,2929940,Tarkio R-I School District,12,120,66.7,100,66.7,100,100,FALSE
Missouri,2931620,Wellsville-Middletown R-I School District,18,180,66.7,100,83.3,83.3,100,FALSE
Nebraska,3100116,Freeman Public Schools,15,150,66.7,100,80,73.3,80,FALSE
Nebraska,3100187,Boyd County Schools,6,60,66.7,100,83.3,83.3,100,FALSE
Nebraska,3169840,Dorchester Public Schools,9,90,66.7,100,77.8,88.9,88.9,FALSE
Nebraska,3175390,Pender Public Schools,15,150,66.7,100,80,100,100,FALSE
Nebraska,3175930,Randolph Public Schools,12,120,66.7,100,100,66.7,66.7,FALSE
Nebraska,3177190,Sterling Public Schools,9,90,66.7,100,66.7,100,100,FALSE
Nebraska,3178240,Wakefield Public Schools,12,120,66.7,100,66.7,100,100,FALSE
Nebraska,3178990,Wynot Public Schools,3,30,66.7,100,66.7,100,100,TRUE
New Hampshire,3303360,Grantham School District,3,30,66.7,100,100,100,66.7,TRUE
New Hampshire,3303720,Hill School District,3,30,66.7,100,100,66.7,100,TRUE
New Hampshire,3304560,Madison School District,6,60,66.7,100,100,100,66.7,FALSE
New Hampshire,3306080,Sanborn Regional School District,33,330,66.7,100,97,97,66.7,FALSE
New Hampshire,3306180,Shaker Regional School District,39,390,66.7,100,100,100,82.1,FALSE
New Hampshire,3306870,Warren School District,3,30,66.7,100,66.7,100,100,TRUE
New Jersey,3401230,Bay Head Borough School District,3,30,66.7,100,100,100,66.7,TRUE
New Mexico,3500510,Clayton Public Schools,33,330,66.7,100,66.7,100,100,FALSE
New Mexico,3501470,Lake Arthur Municipal Schools,3,30,66.7,100,66.7,100,100,TRUE
New York,3604350,Belfast Central School District,15,150,66.7,80,86.7,86.7,100,FALSE
New York,3607050,Charlotte Valley Central School District,24,240,66.7,100,100,79.2,100,FALSE
New York,3610170,Eden Central School District,57,570,66.7,100,82.5,100,73.7,FALSE
New York,3618840,McGraw Central School District,6,60,66.7,100,83.3,66.7,100,FALSE
New York,3619920,Morrisville-Eaton Central School District,27,270,66.7,100,81.5,100,70.4,FALSE
New York,3622260,Oxford Academy and Central School District,21,210,66.7,100,90.5,81,100,FALSE
New York,3624840,Rocky Point Union Free School District,123,1230,66.7,100,100,100,74,FALSE
New York,3631500,Willsboro Central School District,3,30,66.7,100,66.7,100,66.7,TRUE
North Dakota,3812990,Minnewaukan Public School District 5,3,30,66.7,100,66.7,100,66.7,TRUE
North Dakota,3814290,North Sargent Public School District 3,6,60,66.7,100,66.7,100,100,FALSE
North Dakota,3816090,Roosevelt Public School District 18,3,30,66.7,66.7,66.7,66.7,100,TRUE
Ohio,3904705,Evergreen Local School District,96,960,66.7,100,94.8,100,69.8,FALSE
Ohio,3904965,Washington-Nile Local School District,42,420,66.7,100,97.6,97.6,95.2,FALSE
Ohio,3904971,New Riegel Local School District,6,60,66.7,100,100,100,66.7,FALSE
Ohio,3904984,Fairless Local School District,87,870,66.7,100,100,100,66.7,FALSE
Oklahoma,4005040,Boswell Public Schools,18,180,66.7,66.7,100,100,66.7,FALSE
Oklahoma,4008010,Cleora Public School,6,60,66.7,100,66.7,100,100,FALSE
Oklahoma,4008310,Coleman Public Schools,3,30,66.7,100,100,100,66.7,TRUE
Oklahoma,4011280,Fairview Public Schools,21,210,66.7,90.5,76.2,90.5,81,FALSE
Oklahoma,4012420,Garber Public Schools,6,60,66.7,100,66.7,100,100,FALSE
Oklahoma,4013260,Grandview Public School,3,30,66.7,100,100,66.7,100,TRUE
Oklahoma,4014890,Holly Creek Public School,3,30,66.7,100,66.7,100,100,TRUE
Oklahoma,4018570,Lukfata Public School,9,90,66.7,100,66.7,100,100,FALSE
Oklahoma,4019800,Merritt Public Schools,18,180,66.7,100,72.2,100,100,FALSE
Oklahoma,4033090,Woodall Public School,15,150,66.7,100,66.7,100,66.7,FALSE
Oregon,4108520,Morrow School District 1,90,900,66.7,100,100,100,68.9,FALSE
Oregon,4109600,Philomath School District 17J,33,330,66.7,100,100,100,75.8,FALSE
Pennsylvania,4204710,California Area School District,24,240,66.7,100,100,100,66.7,FALSE
Pennsylvania,4207830,DuBois Area School District,204,2040,66.7,96.1,100,100,76.5,FALSE
Pennsylvania,4209930,Forest City Regional School District,30,300,66.7,100,80,100,100,FALSE
Pennsylvania,4210710,Gettysburg Area School District,126,1260,66.7,100,100,100,66.7,FALSE
Pennsylvania,4216860,New Hope-Solebury School District,30,300,66.7,100,100,100,90,FALSE
Rhode Island,4400420,Foster-Glocester Regional School District,48,480,66.7,100,100,100,68.8,FALSE
South Dakota,4621420,Bridgewater-Emery School District 30-3,12,120,66.7,100,83.3,75,91.7,FALSE
Tennessee,4701890,Hollow Rock-Bruceton Special School District,21,210,66.7,81,76.2,100,100,FALSE
Tennessee,4703900,South Carroll Special School District,18,180,66.7,100,72.2,100,100,FALSE
Texas,4809540,Bartlett Independent School District,18,180,66.7,72.2,66.7,100,100,FALSE
Texas,4813260,Celeste Independent School District,12,120,66.7,100,75,91.7,100,FALSE
Texas,4813680,Chapel Hill Independent School District,18,180,66.7,100,66.7,100,100,FALSE
Texas,4813710,Charlotte Independent School District,9,90,66.7,66.7,66.7,100,100,FALSE
Texas,4813920,Chilton Independent School District,15,150,66.7,100,66.7,100,100,FALSE
Texas,4822050,Hale Center Independent School District,9,90,66.7,100,66.7,100,100,FALSE
Texas,4822850,Hedley Independent School District,3,30,66.7,100,66.7,100,100,TRUE
